No errors
No warnings
368 ms
data source=metars
4796 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KVHN 171855Z AUTO 06007KT 10SM CLR 17/M10 A3017 RMK AO2 T01661099,KVHN,2021-01-17T18:55:00Z,31.07,-104.78,16.6,-9.9,60,7,,10.0,30.171259,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1200.0
KVGC 171855Z AUTO 29009G15KT 260V330 7SM OVC019 01/M02 A2952 RMK AO2,KVGC,2021-01-17T18:55:00Z,42.85,-75.57,1.0,-2.0,290,9,15,7.0,29.518702,,,TRUE,TRUE,,,,,,,OVC,1900,,,,,,,MVFR,,,,,,,,,,,,METAR,346.0
KVES 171855Z AUTO 25004KT 1 1/2SM -SN OVC005 00/00 A2968 RMK AO2,KVES,2021-01-17T18:55:00Z,40.2,-84.53,0.0,0.0,250,4,,1.5,29.681103,,,TRUE,TRUE,,,,,,-SN,OVC,500,,,,,,,IFR,,,,,,,,,,,,METAR,308.0
KVDI 171855Z AUTO 24009KT 10SM CLR 12/M04 A2996 RMK AO2,KVDI,2021-01-17T18:55:00Z,32.2,-82.37,12.0,-4.0,240,9,,10.0,29.958662,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,81.0
KUYF 171855Z AUTO 23010KT 1SM -SN OVC006 00/00 A2970 RMK AO2,KUYF,2021-01-17T18:55:00Z,39.93,-83.47,0.0,0.0,230,10,,1.0,29.698818,,,TRUE,TRUE,,,,,,-SN,OVC,600,,,,,,,IFR,,,,,,,,,,,,METAR,326.0
KUVA 171855Z AUTO 00000KT 10SM CLR 17/03 A3014 RMK AO2 T01680031,KUVA,2021-01-17T18:55:00Z,29.22,-99.75,16.8,3.1,0,0,,10.0,30.138779,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,285.0
KUNI 171855Z AUTO 23006KT 10SM -RA SCT016 OVC024 03/01 A2974 RMK AO2 T00250006,KUNI,2021-01-17T18:55:00Z,39.22,-82.23,2.5,0.6,230,6,,10.0,29.740158,,,TRUE,TRUE,,,,,,-RA,SCT,1600,OVC,2400,,,,,MVFR,,,,,,,,,,,,METAR,232.0
KULS 171855Z AUTO 32012G18KT 10SM CLR 08/M08 A3007 RMK AO2,KULS,2021-01-17T18:55:00Z,37.6,-101.37,8.0,-8.0,320,12,18,10.0,30.070866,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,934.0
KUKL 171855Z AUTO 32019G23KT 10SM BKN095 07/M04 A2993 RMK AO2 T00711043,KUKL,2021-01-17T18:55:00Z,38.3,-95.73,7.1,-4.3,320,19,23,10.0,29.929134,,,TRUE,TRUE,,,,,,,BKN,9500,,,,,,,VFR,,,,,,,,,,,,METAR,357.0
KUGN 171855Z 32005KT 10SM BKN015 OVC050 01/M04 A2966 RMK AO2 SLP055 T00111039,KUGN,2021-01-17T18:55:00Z,42.42,-87.87,1.1,-3.9,320,5,,10.0,29.660433,1005.5,,,TRUE,,,,,,,BKN,1500,OVC,5000,,,,,MVFR,,,,,,,,,,,,METAR,217.0
KUCY 171855Z AUTO 28014G21KT 10SM SCT034 07/M01 A2986 RMK A01,KUCY,2021-01-17T18:55:00Z,36.38,-88.98,7.0,-1.0,280,14,21,10.0,29.861221,,,TRUE,TRUE,,,,,,,SCT,3400,,,,,,,VFR,,,,,,,,,,,,METAR,97.0
KU69 171855Z AUTO 11007KT 10SM CLR 00/M07 A3017 RMK A01,KU69,2021-01-17T18:55:00Z,,,0.0,-7.0,110,7,,10.0,30.171259,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KU68 171855Z AUTO 10005KT 10SM OVC100 01/M07 A2996 RMK AO2,KU68,2021-01-17T18:55:00Z,44.92,-108.45,1.0,-7.0,100,5,,10.0,29.958662,,,TRUE,TRUE,,,,,,,OVC,10000,,,,,,,VFR,,,,,,,,,,,,METAR,1244.0
KTYQ 171855Z AUTO 28006KT 2SM -SN BKN010 OVC014 M01/M03 A2971 RMK AO2 T10111028,KTYQ,2021-01-17T18:55:00Z,40.03,-86.25,-1.1,-2.8,280,6,,2.0,29.71063,,,TRUE,TRUE,,,,,,-SN,BKN,1000,OVC,1400,,,,,IFR,,,,,,,,,,,,METAR,279.0
KTXW 171855Z AUTO 19004KT 10SM SCT034 OVC040 23/13 A3006 RMK AO2 T02340128,KTXW,2021-01-17T18:55:00Z,26.18,-97.97,23.4,12.8,190,4,,10.0,30.059055,,,TRUE,TRUE,,,,,,,SCT,3400,OVC,4000,,,,,VFR,,,,,,,,,,,,METAR,21.0
KTVK 171855Z AUTO 9SM FEW012 M01/M01 A2981 RMK AO2,KTVK,2021-01-17T18:55:00Z,40.68,-92.9,-1.0,-1.0,,,,9.0,29.811024,,,TRUE,TRUE,,,,,,,FEW,1200,,,,,,,VFR,,,,,,,,,,,,METAR,311.0
KTVI 171855Z AUTO 25005KT 10SM CLR 12/M01 A3002 RMK AO2,KTVI,2021-01-17T18:55:00Z,30.9,-83.88,12.0,-1.0,250,5,,10.0,30.02067,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,74.0
KTQK 171855Z AUTO 10SM CLR 07/M10 A3005 RMK AO1 T00701100,KTQK,2021-01-17T18:55:00Z,38.47,-100.88,7.0,-10.0,,,,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,906.0
KTQH 171855Z AUTO 28014G19KT 10SM CLR 10/M02 A3000 RMK AO2,KTQH,2021-01-17T18:55:00Z,35.93,-95.0,10.0,-2.0,280,14,19,10.0,30.0,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,265.0
KTPF 171855Z AUTO 00000KT 10SM BKN065 16/08 A3004 RMK AO2,KTPF,2021-01-17T18:55:00Z,27.92,-82.45,16.0,8.0,0,0,,10.0,30.041338,,,TRUE,TRUE,,,,,,,BKN,6500,,,,,,,VFR,,,,,,,,,,,,METAR,1.0
KTOC 171855Z AUTO 26011G19KT 230V290 10SM BKN050 BKN080 10/M04 A2988 RMK AO2 T00951036,KTOC,2021-01-17T18:55:00Z,34.6,-83.3,9.5,-3.6,260,11,19,10.0,29.878937,,,TRUE,TRUE,,,,,,,BKN,5000,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,292.0
KTNB 171855Z AUTO 27004KT 10SM 02/M07 A2975 RMK AO2 T00191066,KTNB,2021-01-17T18:55:00Z,36.2,-81.65,1.9,-6.6,270,4,,10.0,29.749016,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,958.0
KTMT 171855Z AUTO 00000KT 10SM 06/M04 A3037 RMK AO2 T00571039,KTMT,2021-01-17T18:55:00Z,39.47,-117.2,5.7,-3.9,0,0,,10.0,30.369095,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1748.0
KTMK 171855Z AUTO 00000KT 10SM BKN003 OVC010 09/08 A3053 RMK AO2,KTMK,2021-01-17T18:55:00Z,45.42,-123.82,9.0,8.0,0,0,,10.0,30.528543,,,TRUE,TRUE,,,,,,,BKN,300,OVC,1000,,,,,LIFR,,,,,,,,,,,,METAR,8.0
KTMA 171855Z AUTO 23008KT 10SM CLR 12/M02 A2999 RMK AO2 T01151016,KTMA,2021-01-17T18:55:00Z,31.43,-83.48,11.5,-1.6,230,8,,10.0,29.991142,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,105.0
KTIP 171855Z AUTO 26013G18KT 10SM OVC017 M01/M04 A2972 RMK AO2 T10141042,KTIP,2021-01-17T18:55:00Z,40.28,-88.15,-1.4,-4.2,260,13,18,10.0,29.719488,,,TRUE,TRUE,,,,,,,OVC,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,224.0
KTIF 171855Z AUTO 31016G26KT 10SM CLR 05/M08 A2996 RMK AO2 T00531079,KTIF,2021-01-17T18:55:00Z,41.97,-100.57,5.3,-7.9,310,16,26,10.0,29.958662,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,888.0
KTHA 171855Z AUTO 25010G19KT 10SM SCT046 SCT055 09/M03 A2983 RMK A01,KTHA,2021-01-17T18:55:00Z,35.38,-86.25,9.0,-3.0,250,10,19,10.0,29.828741,,,TRUE,TRUE,,,,,,,SCT,4600,SCT,5500,,,,,VFR,,,,,,,,,,,,METAR,333.0
KTFP 171855Z AUTO 14004KT 10SM CLR 21/07 A3009 RMK AO2 T02070073,KTFP,2021-01-17T18:55:00Z,27.92,-97.22,20.7,7.3,140,4,,10.0,30.088583,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
KTEX 171855Z AUTO 23004KT 10SM CLR 03/M15 A3022 RMK AO2,KTEX,2021-01-17T18:55:00Z,37.95,-107.9,3.0,-15.0,230,4,,10.0,30.221457,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2760.0
KTDF 171855Z AUTO 27004KT 10SM CLR 07/M03 A2985 RMK AO2,KTDF,2021-01-17T18:55:00Z,36.28,-78.98,7.0,-3.0,270,4,,10.0,29.84941,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,180.0
KTCY 171855Z AUTO 36006KT 10SM CLR 18/07 A3016 RMK A01,KTCY,2021-01-17T18:55:00Z,37.68,-121.43,18.0,7.0,360,6,,10.0,30.159449,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,51.0
KTBR 171855Z AUTO 27010G15KT 10SM CLR 12/M03 A2996 RMK AO2 T01181028,KTBR,2021-01-17T18:55:00Z,32.48,-81.73,11.8,-2.8,270,10,15,10.0,29.958662,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,54.0
KTAZ 171855Z AUTO 27012KT 10SM BKN017 BKN028 OVC042 M01/M03 A2977 RMK AO2 T10061035,KTAZ,2021-01-17T18:55:00Z,39.53,-89.33,-0.6,-3.5,270,12,,10.0,29.769686,,,TRUE,TRUE,,,,,,,BKN,1700,BKN,2800,OVC,4200,,,MVFR,,,,,,,,,,,,METAR,188.0
KT82 171855Z AUTO 29005KT 10SM CLR 17/M04 A3010 RMK AO2 T01731044,KT82,2021-01-17T18:55:00Z,30.25,-98.92,17.3,-4.4,290,5,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,509.0
KT74 171855Z AUTO 01011G18KT 10SM CLR 18/M01 A3011 RMK AO2 T01791012,KT74,2021-01-17T18:55:00Z,30.57,-97.45,17.9,-1.2,10,11,18,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,169.0
KT41 171855Z AUTO 29010KT 10SM CLR 18/M03 A3010 RMK AO2 T01851034,KT41,2021-01-17T18:55:00Z,29.67,-95.07,18.5,-3.4,290,10,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,8.0
KT35 171855Z AUTO 02007KT 10SM CLR 16/00 A3013 RMK AO2 T01580000,KT35,2021-01-17T18:55:00Z,30.88,-96.97,15.8,0.0,20,7,,10.0,30.129921,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,122.0
KT20 171855Z AUTO 00000KT 10SM CLR 19/00 A3010 RMK AO2 T01941004,KT20,2021-01-17T18:55:00Z,29.52,-97.47,19.4,-0.4,0,0,,10.0,30.100393,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,107.0
KSZY 171855Z AUTO 27011G20KT 240V320 10SM CLR 10/M05 A2985 RMK A01,KSZY,2021-01-17T18:55:00Z,,,10.0,-5.0,270,11,20,10.0,29.84941,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KSZT 171855Z AUTO 21009KT 10SM OVC017 02/01 A3023 RMK AO2,KSZT,2021-01-17T18:55:00Z,48.3,-116.57,2.0,1.0,210,9,,10.0,30.230314,,,TRUE,TRUE,,,,,,,OVC,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,649.0
KSYI 171855Z AUTO 25011G17KT 10SM SCT046 SCT050 08/M02 A2983 RMK A01,KSYI,2021-01-17T18:55:00Z,35.57,-86.45,8.0,-2.0,250,11,17,10.0,29.828741,,,TRUE,TRUE,,,,,,,SCT,4600,SCT,5000,,,,,VFR,,,,,,,,,,,,METAR,244.0
KSYF 171855Z AUTO 32017G28KT 10SM CLR 07/M14 A3003 RMK AO2 T00661145 PWINO,KSYF,2021-01-17T18:55:00Z,39.77,-101.8,6.6,-14.5,320,17,28,10.0,30.029528,,,TRUE,TRUE,,,,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1041.0
KSWW 171855Z AUTO 06009KT 10SM CLR 11/M05 A3018 RMK AO2 T01141047,KSWW,2021-01-17T18:55:00Z,32.47,-100.47,11.4,-4.7,60,9,,10.0,30.180119,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,718.0
KSUN 171855Z 13009KT 10SM MIFG SKC M04/M05 A3022,KSUN,2021-01-17T18:55:00Z,43.5,-114.28,-4.0,-5.0,130,9,,10.0,30.221457,,,,,,,,,,MIFG,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,1619.0
KSTK 171855Z AUTO 29010KT 10SM CLR 06/M06 A2999 RMK AO2,KSTK,2021-01-17T18:55:00Z,40.62,-103.27,6.0,-6.0,290,10,,10.0,29.991142,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1228.0
KSTE 171855Z AUTO 36003KT 10SM OVC026 M03/M08 A2970 RMK AO2 T10261083,KSTE,2021-01-17T18:55:00Z,44.55,-89.53,-2.6,-8.3,360,3,,10.0,29.698818,,,TRUE,TRUE,,,,,,,OVC,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,335.0
KSRE 171855Z AUTO 29016G23KT 270V330 9SM SCT070 12/M07 A3005 RMK AO2,KSRE,2021-01-17T18:55:00Z,35.27,-96.68,12.0,-7.0,290,16,23,9.0,30.050198,,,TRUE,TRUE,,,,,,,SCT,7000,,,,,,,VFR,,,,,,,,,,,,METAR,306.0
KSRB 171855Z AUTO 23009KT 10SM SCT038 BKN044 OVC070 07/M02 A2981 RMK A01,KSRB,2021-01-17T18:55:00Z,36.05,-85.53,7.0,-2.0,230,9,,10.0,29.811024,,,TRUE,TRUE,,,,,,,SCT,3800,BKN,4400,OVC,7000,,,VFR,,,,,,,,,,,,METAR,303.0
KSOA 171855Z AUTO VRB03KT 10SM CLR 14/M05 A3016 RMK AO2,KSOA,2021-01-17T18:55:00Z,30.58,-100.65,14.0,-5.0,0,3,,10.0,30.159449,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,654.0
KSNL 171855Z AUTO 31015G24KT 10SM CLR 11/M09 A3005 RMK AO2 T01131087,KSNL,2021-01-17T18:55:00Z,35.35,-96.95,11.3,-8.7,310,15,24,10.0,30.050198,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,327.0
KSNK 171855Z AUTO 06010KT 10SM CLR 10/M04 A3016 RMK AO2 T01021044,KSNK,2021-01-17T18:55:00Z,32.7,-100.95,10.2,-4.4,60,10,,10.0,30.159449,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,738.0
KSNH 171855Z AUTO 29009G16KT 10SM CLR 10/M05 A2985 RMK A01,KSNH,2021-01-17T18:55:00Z,35.17,-88.22,10.0,-5.0,290,9,16,10.0,29.84941,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,142.0
KSME 171855Z AUTO 22010G16KT 180V240 10SM SCT029 BKN034 OVC041 03/M03 A2981 RMK AO2,KSME,2021-01-17T18:55:00Z,37.05,-84.62,3.0,-3.0,220,10,16,10.0,29.811024,,,TRUE,TRUE,,,,,,,SCT,2900,BKN,3400,OVC,4100,,,VFR,,,,,,,,,,,,METAR,279.0
KSMD 171855Z AUTO 22010KT 3SM BR FEW008 SCT025 BKN030 01/00 A2968 RMK A01,KSMD,2021-01-17T18:55:00Z,41.15,-85.15,1.0,0.0,220,10,,3.0,29.681103,,,TRUE,TRUE,,,,,,BR,FEW,800,SCT,2500,BKN,3000,,,MVFR,,,,,,,,,,,,METAR,252.0
KSLR 171855Z AUTO 28007KT 10SM OVC100 11/M03 A3013 RMK AO2 T01091035,KSLR,2021-01-17T18:55:00Z,33.17,-95.62,10.9,-3.5,280,7,,10.0,30.129921,,,TRUE,TRUE,,,,,,,OVC,10000,,,,,,,VFR,,,,,,,,,,,,METAR,144.0
KSLO 171855Z AUTO 27006G15KT 10SM OVC016 01/M02 A2980 RMK AO2 T00051020,KSLO,2021-01-17T18:55:00Z,38.65,-88.97,0.5,-2.0,270,6,15,10.0,29.799213,,,TRUE,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,173.0
KSJS 171855Z AUTO 23006KT 10SM SCT024 BKN031 OVC050 03/M01 A2977 RMK AO2 T00301007,KSJS,2021-01-17T18:55:00Z,37.75,-82.63,3.0,-0.7,230,6,,10.0,29.769686,,,TRUE,TRUE,,,,,,,SCT,2400,BKN,3100,OVC,5000,,,VFR,,,,,,,,,,,,METAR,359.0
KSFY 171855Z AUTO 31007KT 10SM OVC026 00/M05 A2973 RMK AO2,KSFY,2021-01-17T18:55:00Z,42.05,-90.12,0.0,-5.0,310,7,,10.0,29.731298,,,TRUE,TRUE,,,,,,,OVC,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,188.0
KSEZ 171855Z AUTO 00000KT 10SM CLR 15/M17 A3021 RMK AO2,KSEZ,2021-01-17T18:55:00Z,34.85,-111.78,15.0,-17.0,0,0,,10.0,30.209646,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1455.0
KSEP 171855Z AUTO 36008KT 10SM CLR 15/M06 A3016 RMK AO2 T01501057,KSEP,2021-01-17T18:55:00Z,32.22,-98.17,15.0,-5.7,360,8,,10.0,30.159449,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,399.0
KSEF 171855Z AUTO 23003KT 10SM OVC040 16/08 A3004 RMK AO2 T01630075,KSEF,2021-01-17T18:55:00Z,27.45,-81.35,16.3,7.5,230,3,,10.0,30.041338,,,TRUE,TRUE,,,,,,,OVC,4000,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
KSCX 171855Z AUTO 22007G17KT 10SM BKN029 OVC037 03/M02 A2979 RMK A01,KSCX,2021-01-17T18:55:00Z,36.45,-84.58,3.0,-2.0,220,7,17,10.0,29.790354,,,TRUE,TRUE,,,,,,,BKN,2900,OVC,3700,,,,,MVFR,,,,,,,,,,,,METAR,462.0
KSCK 171855Z 00000KT 3SM HZ CLR 16/11 A3015 RMK AO2 SLP210 T01560106,KSCK,2021-01-17T18:55:00Z,37.88,-121.22,15.6,10.6,0,0,,3.0,30.15059,1021.0,,,TRUE,,,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,8.0
KSCD 171855Z AUTO 26013G16KT 10SM CLR 10/M01 A2994 RMK AO2 T01021013,KSCD,2021-01-17T18:55:00Z,33.17,-86.3,10.2,-1.3,260,13,16,10.0,29.940945,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,164.0
KSBS 171855Z AUTO 00000KT 10SM SCT120 M02/M08 A3016 RMK AO1 T10211080,KSBS,2021-01-17T18:55:00Z,40.52,-106.87,-2.1,-8.0,0,0,,10.0,30.159449,,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,,,,,,,,,,,,METAR,2097.0
KSBO 171855Z AUTO 28006KT 10SM CLR 12/M01 A2995 RMK AO2,KSBO,2021-01-17T18:55:00Z,32.62,-82.37,12.0,-1.0,280,6,,10.0,29.949802,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,98.0
KSAA 171855Z AUTO 24022G31KT 10SM BKN065 00/M08 A3007 RMK AO2,KSAA,2021-01-17T18:55:00Z,41.45,-106.8,0.0,-8.0,240,22,31,10.0,30.070866,,,TRUE,TRUE,,,,,,,BKN,6500,,,,,,,VFR,,,,,,,,,,,,METAR,2093.0
KS52 171855Z AUTO 00000KT 10SM OVC011 M05/M06 A3035 RMK AO2 T10521061,KS52,2021-01-17T18:55:00Z,48.42,-120.15,-5.2,-6.1,0,0,,10.0,30.351377,,,TRUE,TRUE,,,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,517.0
KS39 171855Z AUTO 25005KT 10SM CLR 09/01 A3039 RMK AO2,KS39,2021-01-17T18:55:00Z,44.28,-120.9,9.0,1.0,250,5,,10.0,30.389763,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,987.0
KS21 171855Z AUTO 19005KT 10SM CLR 07/00 A3044 RMK AO2,KS21,2021-01-17T18:55:00Z,43.88,-121.45,7.0,0.0,190,5,,10.0,30.43996,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1269.0
KRZR 171855Z AUTO 20012G18KT 10SM SCT044 BKN050 OVC055 08/M01 A2984 RMK A01,KRZR,2021-01-17T18:55:00Z,35.22,-84.8,8.0,-1.0,200,12,18,10.0,29.840551,,,TRUE,TRUE,,,,,,,SCT,4400,BKN,5000,OVC,5500,,,VFR,,,,,,,,,,,,METAR,259.0
KRYW 171855Z AUTO 00000KT 10SM CLR A3011 RMK AO2,KRYW,2021-01-17T18:55:00Z,30.5,-97.97,,,0,0,,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,370.0
KRWV 171855Z AUTO 35010G14KT 10SM CLR 17/M01 A3011 RMK AO2 T01681007,KRWV,2021-01-17T18:55:00Z,30.52,-96.7,16.8,-0.7,350,10,14,10.0,30.109253,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,116.0
KRVJ 171855Z AUTO 25011KT 10SM CLR 11/M02 A2997 RMK AO2 T01131023,KRVJ,2021-01-17T18:55:00Z,32.07,-82.15,11.3,-2.3,250,11,,10.0,29.970472,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,60.0
KRUQ 171855Z AUTO 24004KT 10SM OVC049 07/M03 A2985 RMK AO2 T00651034,KRUQ,2021-01-17T18:55:00Z,35.65,-80.52,6.5,-3.4,240,4,,10.0,29.84941,,,TRUE,TRUE,,,,,,,OVC,4900,,,,,,,VFR,,,,,,,,,,,,METAR,231.0
KRTS 171855Z AUTO 00000KT 10SM CLR 07/M00 A3038 RMK AO2,KRTS,2021-01-17T18:55:00Z,39.67,-119.88,7.0,0.0,0,0,,10.0,30.380905,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1537.0
KRSV 171855Z AUTO 28013G16KT 10SM BKN022 OVC031 00/M02 A2978 RMK AO2 T00021023,KRSV,2021-01-17T18:55:00Z,39.02,-87.65,0.2,-2.3,280,13,16,10.0,29.778543,,,TRUE,TRUE,,,,,,,BKN,2200,OVC,3100,,,,,MVFR,,,,,,,,,,,,METAR,139.0
KRSN 171855Z AUTO 30008KT 260V330 10SM SCT090 SCT110 13/M11 A3006 RMK AO2 T01251110,KRSN,2021-01-17T18:55:00Z,32.52,-92.58,12.5,-11.0,300,8,,10.0,30.059055,,,TRUE,TRUE,,,,,,,SCT,9000,SCT,11000,,,,,VFR,,,,,,,,,,,,METAR,86.0
KRQO 171855Z AUTO 32020G26KT 10SM CLR 11/M05 A3008 RMK AO2 T01141054,KRQO,2021-01-17T18:55:00Z,35.47,-98.0,11.4,-5.4,320,20,26,10.0,30.079725,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,431.0
KRQB 171855Z AUTO 00000KT 10SM OVC020 00/M03 A2963 RMK AO2 T00001035,KRQB,2021-01-17T18:55:00Z,43.72,-85.5,0.0,-3.5,0,0,,10.0,29.630905,,,TRUE,TRUE,,,,,,,OVC,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,282.0
KRPJ 171855Z AUTO 32008KT 7SM -SN SCT017 OVC045 00/M01 A2970 RMK AO2 T10031015,KRPJ,2021-01-17T18:55:00Z,41.88,-89.08,-0.3,-1.5,320,8,,7.0,29.698818,,,TRUE,TRUE,,,,,,-SN,SCT,1700,OVC,4500,,,,,VFR,,,,,,,,,,,,METAR,234.0
KRNV 171855Z AUTO 29010KT 10SM CLR 11/M02 A2997 RMK AO2 T01091019,KRNV,2021-01-17T18:55:00Z,33.77,-90.75,10.9,-1.9,290,10,,10.0,29.970472,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,42.0
KRNO 171855Z 00000KT 10SM FEW180 FEW250 07/M01 A3038 RMK AO2 SLP286 T00721006 $,KRNO,2021-01-17T18:55:00Z,39.5,-119.77,7.2,-0.6,0,0,,10.0,30.380905,1028.6,,,TRUE,TRUE,,,,,,FEW,18000,FEW,25000,,,,,VFR,,,,,,,,,,,,METAR,1344.0
KRNC 171855Z AUTO 25011G20KT 10SM BKN041 BKN050 07/M02 A2983 RMK A01,KRNC,2021-01-17T18:55:00Z,35.7,-85.85,7.0,-2.0,250,11,20,10.0,29.828741,,,TRUE,TRUE,,,,,,,BKN,4100,BKN,5000,,,,,VFR,,,,,,,,,,,,METAR,310.0
KRLD 171855Z AUTO 18005KT 10SM CLR 08/03 A3036 RMK AO2 T00760034,KRLD,2021-01-17T18:55:00Z,46.3,-119.3,7.6,3.4,180,5,,10.0,30.360237,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,118.0
KRKW 171855Z AUTO 22007G15KT 200V270 10SM FEW029 SCT035 BKN043 05/M02 A2980 RMK A01,KRKW,2021-01-17T18:55:00Z,35.92,-84.68,5.0,-2.0,220,7,15,10.0,29.799213,,,TRUE,TRUE,,,,,,,FEW,2900,SCT,3500,BKN,4300,,,VFR,,,,,,,,,,,,METAR,505.0
KRKR 171855Z AUTO 28010G17KT 10SM CLR 11/M04 A3001 RMK AO2,KRKR,2021-01-17T18:55:00Z,35.02,-94.62,11.0,-4.0,280,10,17,10.0,30.008858,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,136.0
